InstructorName10;0;0;0;2020.01.1.;1;1;1;1;0;1;0;1;1;1;2020.01.2.;0;0;1;1;1;1;0;1;1;1;2020.01.3.;1;1;1;1;1;1;1;0;1;1;2020.01.4.;1;1;1;1;0;1;1;0;1;1;2020.01.5.;1;0;1;1;1;1;1;1;0;1;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;0;1;1;1;1;1;2020.01.8.;1;1;0;1;1;1;1;1;1;0;2020.01.9.;1;1;1;0;1;1;1;1;1;0;2020.01.10.;1;0;1;1;1;1;1;0;1;0;2020.01.11.;1;1;1;1;1;1;0;1;0;1;2020.01.12.;1;0;0;1;1;1;1;1;1;1;2020.01.13.;0;1;1;0;1;1;1;1;1;1
InstructorName11;0;0;0;2020.01.1.;1;1;1;1;0;1;1;1;0;1;2020.01.2.;1;0;1;1;1;1;1;1;1;1;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;0;1;0;1;1;1;1;1;1;0;2020.01.6.;1;1;1;1;1;1;1;0;1;1;2020.01.7.;1;1;1;1;1;1;0;1;1;1;2020.01.8.;0;1;1;1;1;1;0;0;1;1;2020.01.9.;1;1;1;1;1;1;1;1;0;1;2020.01.10.;1;0;1;1;1;1;1;0;1;1;2020.01.11.;1;1;1;1;1;1;1;1;0;1;2020.01.12.;1;0;1;1;1;1;1;1;1;1;2020.01.13.;1;1;1;1;1;0;0;1;1;1
InstructorName12;0;0;1;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;0;1;1;1;0;1;1;1;1;0;2020.01.3.;1;1;1;0;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;0;1;1;0;2020.01.6.;1;0;1;0;1;1;0;0;1;1;2020.01.7.;1;0;1;1;1;1;1;1;1;0;2020.01.8.;1;1;1;0;1;1;0;1;1;1;2020.01.9.;1;1;1;1;0;1;1;1;1;1;2020.01.10.;1;1;0;1;1;1;0;1;1;0;2020.01.11.;1;1;1;1;1;1;1;1;1;0;2020.01.12.;1;1;0;1;1;1;1;1;1;1;2020.01.13.;1;1;1;1;1;1;1;1;1;1
InstructorName13;0;0;0;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;1;1;1;1;1;1;1;0;1;1;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;1;1;1;0;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;0;1;1;1;1;1;1;1;0;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;1;0;1;1;2020.01.10.;1;0;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;0;1;1;1;1;1;2020.01.12.;1;1;1;1;0;1;1;1;1;1;2020.01.13.;1;1;0;0;1;1;0;1;1;0
InstructorName14;1;0;0;;2020.01.1.;1;1;0;0;0;0;0;1;1;1;2020.01.2.;1;1;1;1;1;1;1;0;1;1;2020.01.3.;1;1;1;1;1;1;0;1;1;1;2020.01.4.;1;1;1;0;1;1;1;0;1;1;2020.01.5.;1;1;0;0;1;0;1;1;1;1;2020.01.6.;0;1;1;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;0;1;1;2020.01.9.;1;1;1;0;0;0;1;1;1;1;2020.01.10.;1;1;1;1;1;1;1;0;1;1;2020.01.11.;1;1;1;1;1;1;1;1;0;1;2020.01.12.;0;1;1;1;1;1;1;0;1;1;2020.01.13.;1;0;1;1;1;1;1;0;1;1
InstructorName15;1;0;0;;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;1;1;1;0;1;1;1;1;1;1;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;0;1;1;1;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;1;1;1;0;1;1;1;1;2020.01.7.;1;0;1;1;1;0;1;0;1;1;2020.01.8.;0;1;0;1;1;1;0;1;1;1;2020.01.9.;1;1;0;1;1;1;1;1;1;1;2020.01.10.;1;1;1;0;1;1;1;0;1;1;2020.01.11.;1;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;1;1;0;1;1;1;1;2020.01.13.;1;1;1;1;1;1;1;1;1;1
InstructorName16;0;0;0;2020.01.1.;1;1;0;0;1;1;0;0;1;0;2020.01.2.;1;1;1;1;1;1;1;0;1;1;2020.01.3.;1;1;0;1;1;1;1;1;1;1;2020.01.4.;0;1;1;1;1;1;1;0;1;1;2020.01.5.;1;1;1;0;1;1;1;1;1;1;2020.01.6.;1;1;1;1;1;0;1;1;1;1;2020.01.7.;1;1;0;1;1;1;1;0;1;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;0;1;1;1;1;1;2020.01.10.;0;1;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;0;1;1;1;1;1;2020.01.12.;1;0;1;1;1;1;1;1;1;1;2020.01.13.;1;1;1;0;1;1;1;1;1;1
InstructorName17;0;0;0;2020.01.1.;1;1;1;1;1;1;1;1;1;0;2020.01.2.;1;1;0;0;1;0;1;1;1;1;2020.01.3.;1;1;0;1;1;0;1;0;1;1;2020.01.4.;1;1;0;1;1;1;1;1;0;1;2020.01.5.;1;0;1;1;1;1;1;1;1;1;2020.01.6.;0;1;1;1;1;1;1;1;1;0;2020.01.7.;1;0;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;1;1;1;1;2020.01.10.;1;0;1;1;1;1;1;0;1;0;2020.01.11.;1;0;1;1;1;0;1;1;1;1;2020.01.12.;0;1;1;0;1;1;1;1;0;1;2020.01.13.;1;1;1;1;1;1;1;1;1;1
InstructorName18;0;1;0;2020.01.1.;0;1;1;1;1;1;0;1;1;1;2020.01.2.;1;1;1;1;0;1;1;0;1;1;2020.01.3.;1;1;0;1;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;0;1;1;0;2020.01.6.;1;1;1;0;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;0;1;0;1;2020.01.8.;1;1;1;1;1;0;1;1;0;1;2020.01.9.;1;0;1;1;1;1;1;1;0;0;2020.01.10.;1;1;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;0;1;1;1;1;1;1;1;1;1
InstructorName19;0;0;0;2020.01.1.;1;1;0;1;1;1;1;0;0;1;2020.01.2.;0;0;1;1;0;1;1;1;1;1;2020.01.3.;1;1;0;1;1;1;1;1;1;0;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;1;1;1;0;0;1;0;1;2020.01.7.;1;0;1;1;1;1;1;1;0;0;2020.01.8.;1;1;1;1;0;1;1;1;1;0;2020.01.9.;1;1;1;1;1;1;1;1;1;1;2020.01.10.;1;1;0;1;1;1;1;1;1;1;2020.01.11.;1;0;1;0;1;1;1;1;1;0;2020.01.12.;1;1;1;1;1;1;0;1;1;0;2020.01.13.;1;1;1;1;0;1;1;1;0;1
InstructorName20;0;1;0;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;1;1;0;1;1;1;1;1;1;1;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;0;0;1;1;0;1;1;1;0;1;2020.01.6.;1;1;1;1;1;1;1;0;1;1;2020.01.7.;1;1;0;1;1;1;1;1;1;1;2020.01.8.;0;1;1;1;1;1;1;0;1;1;2020.01.9.;1;1;1;1;1;1;1;1;0;0;2020.01.10.;1;1;1;0;0;1;0;1;1;1;2020.01.11.;1;0;1;1;1;0;1;1;1;1;2020.01.12.;1;1;1;1;1;0;1;1;1;1;2020.01.13.;1;1;1;1;1;1;1;0;0;0
InstructorName21;0;0;0;2020.01.1.;1;1;1;0;1;1;0;1;1;1;2020.01.2.;1;1;0;1;1;1;1;1;1;1;2020.01.3.;0;1;0;0;1;1;1;1;0;1;2020.01.4.;0;0;1;1;1;1;1;0;1;1;2020.01.5.;1;0;1;1;0;1;0;1;1;1;2020.01.6.;0;0;1;1;1;1;0;0;1;1;2020.01.7.;1;1;1;1;1;1;0;1;1;0;2020.01.8.;1;1;1;1;1;0;1;1;1;1;2020.01.9.;0;1;1;1;1;1;1;1;1;1;2020.01.10.;0;0;1;1;1;1;1;0;1;0;2020.01.11.;1;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;0;0;0;1;0;1;0;2020.01.13.;1;1;1;1;1;1;1;1;0;1
InstructorName22;0;0;0;2020.01.1.;0;1;1;1;1;1;1;1;1;1;2020.01.2.;0;0;1;0;0;1;1;1;1;1;2020.01.3.;1;1;0;0;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;0;1;0;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;1;1;1;0;0;1;0;1;2020.01.7.;1;1;1;0;0;1;1;1;1;1;2020.01.8.;1;0;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;0;1;0;1;1;1;2020.01.10.;1;0;1;1;0;0;1;1;1;1;2020.01.11.;1;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;0;0;1;1;1;0;1;2020.01.13.;1;1;1;0;0;1;0;1;1;0
InstructorName23;0;1;0;2020.01.1.;0;1;1;1;0;1;1;1;1;1;2020.01.2.;0;1;1;1;1;1;1;1;1;1;2020.01.3.;1;1;1;0;1;0;1;1;1;1;2020.01.4.;1;1;1;0;1;1;1;1;1;1;2020.01.5.;1;0;1;1;1;0;1;1;1;1;2020.01.6.;1;1;1;1;1;0;1;1;1;1;2020.01.7.;1;1;0;1;0;1;0;1;1;0;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;0;1;0;0;1;1;1;1;0;2020.01.10.;1;0;1;1;0;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;1;1;1;1;0;1;1;2020.01.13.;1;1;0;1;1;1;1;1;1;0
InstructorName24;0;1;0;2020.01.1.;1;1;1;1;0;1;0;0;1;1;2020.01.2.;1;0;1;1;1;1;1;1;1;1;2020.01.3.;1;1;1;1;0;0;1;1;1;1;2020.01.4.;1;0;1;1;1;0;1;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;0;2020.01.6.;1;1;0;1;1;1;1;1;0;0;2020.01.7.;1;1;1;0;0;1;1;1;1;1;2020.01.8.;1;1;1;1;0;0;0;1;1;1;2020.01.9.;1;1;1;1;1;1;0;1;1;0;2020.01.10.;1;1;1;1;1;1;1;0;1;1;2020.01.11.;1;0;1;1;1;1;1;1;1;0;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;1;1;1;1;1;1;1;0;1
InstructorName25;0;0;0;2020.01.1.;1;1;0;1;1;0;1;1;1;1;2020.01.2.;1;1;1;1;1;1;1;1;1;1;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;1;0;1;1;1;1;1;1;1;2020.01.5.;0;1;1;1;1;1;0;1;0;0;2020.01.6.;1;1;1;1;1;0;1;1;0;1;2020.01.7.;1;1;1;0;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;0;1;0;1;1;2020.01.9.;1;1;1;1;1;1;1;1;1;0;2020.01.10.;1;1;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;0;1;1;1;1;1;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;0;1;1;1;1;0;0;1;1
InstructorName26;0;1;0;2020.01.1.;1;1;1;0;0;1;1;0;1;1;2020.01.2.;1;1;1;1;1;1;1;1;0;0;2020.01.3.;1;1;0;1;1;1;0;1;1;1;2020.01.4.;0;0;1;1;1;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;1;0;0;1;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;1;0;1;1;2020.01.8.;1;1;1;1;0;1;1;1;1;1;2020.01.9.;1;1;0;0;0;1;1;1;1;0;2020.01.10.;1;1;1;1;1;1;1;1;1;1;2020.01.11.;0;1;1;0;1;1;1;1;1;1;2020.01.12.;1;1;0;1;1;1;1;1;1;1;2020.01.13.;1;1;1;0;1;1;0;1;1;1
InstructorName27;0;1;0;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;1;0;1;1;1;1;1;1;1;1;2020.01.3.;1;1;1;1;1;1;1;1;1;0;2020.01.4.;1;1;1;1;1;1;0;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;0;0;1;1;1;1;1;1;1;0;2020.01.7.;1;1;1;0;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;0;1;1;1;1;1;1;1;2020.01.10.;1;1;0;1;1;1;1;0;1;0;2020.01.11.;1;1;1;0;1;1;0;1;1;1;2020.01.12.;1;1;1;1;1;0;1;1;1;1;2020.01.13.;1;1;1;1;1;1;1;1;1;0
InstructorName28;0;0;0;2020.01.1.;1;1;1;0;1;1;1;1;1;0;2020.01.2.;1;1;0;1;1;1;1;0;1;1;2020.01.3.;1;1;0;1;1;1;1;0;1;1;2020.01.4.;1;1;1;1;1;1;0;1;1;0;2020.01.5.;1;1;1;0;0;1;0;1;1;0;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;1;1;0;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;0;1;1;1;2020.01.10.;0;0;1;1;1;0;1;1;1;0;2020.01.11.;1;1;1;1;0;1;1;0;0;0;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;1;1;0;1;1;1;1;1;1
InstructorName29;0;0;0;2020.01.1.;1;1;1;1;1;1;0;1;1;0;2020.01.2.;0;1;1;1;1;1;1;1;1;0;2020.01.3.;1;1;1;1;1;0;1;1;1;1;2020.01.4.;1;0;1;1;1;1;1;0;1;0;2020.01.5.;1;1;0;1;0;1;1;1;1;1;2020.01.6.;1;1;1;1;1;0;1;1;1;1;2020.01.7.;1;1;1;1;1;1;0;1;1;1;2020.01.8.;1;1;1;1;1;1;0;1;1;1;2020.01.9.;0;1;1;1;1;1;1;1;1;1;2020.01.10.;0;1;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;1;0;1;1;2020.01.12.;1;1;1;1;1;0;0;1;1;1;2020.01.13.;1;0;1;1;1;1;1;1;1;1
InstructorName30;0;0;0;2020.01.1.;0;0;1;1;0;1;1;1;1;1;2020.01.2.;1;1;1;1;1;1;1;1;1;1;2020.01.3.;1;1;1;1;1;1;1;0;1;1;2020.01.4.;1;1;1;0;1;0;1;1;0;1;2020.01.5.;0;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;0;1;1;1;2020.01.8.;0;0;1;1;1;1;1;1;1;1;2020.01.9.;0;1;1;1;1;1;1;1;1;1;2020.01.10.;0;1;0;0;1;1;1;1;1;1;2020.01.11.;0;0;1;1;1;1;1;1;1;0;2020.01.12.;1;1;0;1;1;1;1;1;1;1;2020.01.13.;1;1;1;1;1;0;1;1;1;1
InstructorName31;0;0;0;2020.01.1.;1;0;1;1;1;0;0;0;1;1;2020.01.2.;1;1;1;1;0;1;1;1;1;1;2020.01.3.;1;1;1;1;0;1;0;1;1;1;2020.01.4.;1;1;1;0;1;1;0;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;0;1;1;1;1;1;1;0;1;1;2020.01.7.;0;1;1;1;1;1;1;1;1;0;2020.01.8.;1;1;1;1;1;1;1;1;0;1;2020.01.9.;1;1;1;1;0;1;1;1;0;1;2020.01.10.;1;1;0;1;1;0;1;1;1;0;2020.01.11.;1;0;1;1;1;0;1;1;1;1;2020.01.12.;0;1;1;1;1;1;1;1;1;0;2020.01.13.;1;1;1;1;1;1;1;1;1;1
InstructorName32;0;0;0;2020.01.1.;1;1;1;1;0;0;1;1;1;0;2020.01.2.;1;1;1;0;1;1;1;0;0;1;2020.01.3.;1;1;0;1;1;1;1;1;1;1;2020.01.4.;0;1;1;0;1;0;1;0;1;1;2020.01.5.;1;0;1;1;1;1;0;1;1;1;2020.01.6.;1;1;0;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;0;0;1;0;1;2020.01.8.;0;1;1;1;1;1;1;1;1;1;2020.01.9.;1;0;1;0;1;0;1;1;1;0;2020.01.10.;0;1;0;1;1;1;1;1;1;1;2020.01.11.;0;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;1;1;0;0;1;1;0;2020.01.13.;1;1;1;1;0;1;0;1;1;0
InstructorName33;0;0;0;2020.01.1.;1;1;1;0;1;1;1;1;1;1;2020.01.2.;1;1;0;1;1;1;1;1;1;1;2020.01.3.;1;1;0;1;1;1;0;1;1;1;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;1;0;1;1;1;1;0;1;1;1;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;1;1;1;1;2020.01.8.;1;0;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;0;0;1;1;2020.01.10.;1;1;1;1;1;1;1;1;1;0;2020.01.11.;1;1;1;1;0;1;1;1;0;1;2020.01.12.;1;1;1;1;0;1;1;0;1;1;2020.01.13.;0;1;1;1;1;1;1;1;1;0
InstructorName34;1;0;0;;2020.01.1.;1;1;1;1;0;1;1;1;0;1;2020.01.2.;1;1;1;1;1;1;1;1;1;1;2020.01.3.;0;1;1;1;1;1;1;1;1;0;2020.01.4.;1;1;1;1;1;0;1;1;0;1;2020.01.5.;1;1;1;1;1;0;1;0;1;1;2020.01.6.;0;1;1;1;1;0;1;1;0;0;2020.01.7.;1;1;1;0;1;1;0;1;1;1;2020.01.8.;1;1;1;1;0;1;1;0;1;1;2020.01.9.;1;1;1;1;1;1;1;0;1;0;2020.01.10.;1;1;1;1;1;1;0;1;0;1;2020.01.11.;1;1;0;1;1;1;1;1;0;1;2020.01.12.;0;1;0;1;0;1;1;1;1;1;2020.01.13.;0;0;1;1;1;1;0;1;1;0
InstructorName35;1;0;0;;2020.01.1.;1;0;0;1;1;0;1;1;1;1;2020.01.2.;1;1;1;1;1;1;1;1;1;1;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;0;1;1;2020.01.5.;1;0;1;1;1;0;1;1;1;1;2020.01.6.;1;1;1;1;0;1;1;1;1;1;2020.01.7.;0;1;1;1;0;1;1;0;1;1;2020.01.8.;1;1;1;0;1;1;1;1;1;1;2020.01.9.;1;1;1;0;1;0;1;1;1;1;2020.01.10.;1;1;0;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;1;0;1;1;2020.01.12.;1;1;0;0;1;1;1;1;1;0;2020.01.13.;1;1;1;1;1;1;1;1;1;1
InstructorName36;0;0;0;2020.01.1.;1;1;1;0;1;1;1;1;1;1;2020.01.2.;1;1;1;1;1;1;1;1;1;0;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;1;0;1;1;1;1;0;1;0;2020.01.5.;1;1;1;1;0;1;1;1;1;1;2020.01.6.;1;1;1;1;1;1;1;0;1;0;2020.01.7.;1;1;1;1;1;0;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;1;1;1;1;2020.01.10.;1;1;0;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;1;1;0;1;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;1;1;0;1;1;1;1;1;0
